DaytimeStressKey;ParticipantID;ParticipantIdentifier;InsertedDate;ID;stress_value;recovery_value;timestamp
user1_daytimestress_20250624_4;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250624_4;60;40;2025-06-24T11:00:00-04:00
user1_daytimestress_20250624_5;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250624_5;70;30;2025-06-24T12:00:00-04:00
user1_daytimestress_20250624_6;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250624_6;55;45;2025-06-24T13:00:00-04:00
user1_daytimestress_20250624_7;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250624_7;35;65;2025-06-24T14:00:00-04:00
user1_daytimestress_20250624_8;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250624_8;30;70;2025-06-24T15:00:00-04:00
user1_daytimestress_20250625_1;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250625_1;25;75;2025-06-25T08:00:00-04:00
user1_daytimestress_20250625_2;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250625_2;30;70;2025-06-25T09:00:00-04:00
user1_daytimestress_20250625_3;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250625_3;20;80;2025-06-25T10:00:00-04:00
user1_daytimestress_20250625_4;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250625_4;40;60;2025-06-25T11:00:00-04:00
user1_daytimestress_20250625_5;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250625_5;50;50;2025-06-25T12:00:00-04:00
user1_daytimestress_20250625_6;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250625_6;35;65;2025-06-25T13:00:00-04:00
user1_daytimestress_20250625_7;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250625_7;15;85;2025-06-25T14:00:00-04:00
user1_daytimestress_20250625_8;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250625_8;10;90;2025-06-25T15:00:00-04:00
user1_daytimestress_20250626_1;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250626_1;50;50;2025-06-26T08:00:00-04:00
user1_daytimestress_20250626_2;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250626_2;55;45;2025-06-26T09:00:00-04:00
user1_daytimestress_20250626_3;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250626_3;45;55;2025-06-26T10:00:00-04:00
user1_daytimestress_20250626_4;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250626_4;65;35;2025-06-26T11:00:00-04:00
user1_daytimestress_20250626_5;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250626_5;75;25;2025-06-26T12:00:00-04:00
user1_daytimestress_20250626_6;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250626_6;60;40;2025-06-26T13:00:00-04:00
user1_daytimestress_20250626_7;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250626_7;40;60;2025-06-26T14:00:00-04:00
user1_daytimestress_20250626_8;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250626_8;35;65;2025-06-26T15:00:00-04:00
user1_daytimestress_20250627_1;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250627_1;30;70;2025-06-27T08:00:00-04:00
user1_daytimestress_20250627_2;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250627_2;35;65;2025-06-27T09:00:00-04:00
user1_daytimestress_20250627_3;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250627_3;25;75;2025-06-27T10:00:00-04:00
user1_daytimestress_20250627_4;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250627_4;45;55;2025-06-27T11:00:00-04:00
user1_daytimestress_20250627_5;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250627_5;55;45;2025-06-27T12:00:00-04:00
user1_daytimestress_20250627_6;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250627_6;40;60;2025-06-27T13:00:00-04:00
user1_daytimestress_20250627_7;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250627_7;20;80;2025-06-27T14:00:00-04:00
user1_daytimestress_20250627_8;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250627_8;15;85;2025-06-27T15:00:00-04:00
user1_daytimestress_20250628_1;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250628_1;40;60;2025-06-28T08:00:00-04:00
user1_daytimestress_20250628_2;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250628_2;45;55;2025-06-28T09:00:00-04:00
user1_daytimestress_20250628_3;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250628_3;35;65;2025-06-28T10:00:00-04:00
user1_daytimestress_20250628_4;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250628_4;55;45;2025-06-28T11:00:00-04:00
user1_daytimestress_20250628_5;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250628_5;65;35;2025-06-28T12:00:00-04:00
user1_daytimestress_20250628_6;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250628_6;50;50;2025-06-28T13:00:00-04:00
user1_daytimestress_20250628_7;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250628_7;30;70;2025-06-28T14:00:00-04:00
user1_daytimestress_20250628_8;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250628_8;25;75;2025-06-28T15:00:00-04:00
user1_daytimestress_20250629_1;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250629_1;35;65;2025-06-29T08:00:00-04:00
user1_daytimestress_20250629_2;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250629_2;40;60;2025-06-29T09:00:00-04:00
user1_daytimestress_20250629_3;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250629_3;30;70;2025-06-29T10:00:00-04:00
user1_daytimestress_20250629_4;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250629_4;50;50;2025-06-29T11:00:00-04:00
user1_daytimestress_20250629_5;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250629_5;60;40;2025-06-29T12:00:00-04:00
user1_daytimestress_20250629_6;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250629_6;45;55;2025-06-29T13:00:00-04:00
user1_daytimestress_20250629_7;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250629_7;25;75;2025-06-29T14:00:00-04:00
user1_daytimestress_20250629_8;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250629_8;20;80;2025-06-29T15:00:00-04:00
user1_daytimestress_20250630_1;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250630_1;30;70;2025-06-30T08:00:00-04:00
user1_daytimestress_20250630_2;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250630_2;35;65;2025-06-30T09:00:00-04:00
user1_daytimestress_20250630_3;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250630_3;25;75;2025-06-30T10:00:00-04:00
user1_daytimestress_20250630_4;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250630_4;45;55;2025-06-30T11:00:00-04:00
user1_daytimestress_20250630_5;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250630_5;55;45;2025-06-30T12:00:00-04:00
user1_daytimestress_20250630_6;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250630_6;40;60;2025-06-30T13:00:00-04:00
user1_daytimestress_20250630_7;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250630_7;20;80;2025-06-30T14:00:00-04:00
user1_daytimestress_20250630_8;user-1;user_1;2025-07-01T10:00:00Z;u1_daytimestress_20250630_8;15;85;2025-06-30T15:00:00-04:00
